"info","pres","hght","temp","dwpt","relh","mixr","drct","sknt","thta","thte","thtv"
"97072 WAML Palu Observations at 12Z 23 Feb 2015",96.8,16764,-77.2,NA,NA,NA,110,21,381.8,NA,381.8
"97072 WAML Palu Observations at 12Z 23 Feb 2015",96,16812,-77.4,NA,NA,NA,210,6,382.4,NA,382.4
"97072 WAML Palu Observations at 12Z 23 Feb 2015",91,17115,-78.6,NA,NA,NA,280,17,385.9,NA,385.9
"97072 WAML Palu Observations at 12Z 23 Feb 2015",87,17370,-79.6,NA,NA,NA,260,19,388.9,NA,388.9
"97072 WAML Palu Observations at 12Z 23 Feb 2015",78,17990,-82,NA,NA,NA,270,14,396.1,NA,396.1
"97072 WAML Palu Observations at 12Z 23 Feb 2015",76.4,18108,-82.5,NA,NA,NA,280,16,397.5,NA,397.5
"97072 WAML Palu Observations at 12Z 23 Feb 2015",74.8,18227,-80.5,NA,NA,NA,288,17,404.1,NA,404.1
"97072 WAML Palu Observations at 12Z 23 Feb 2015",70,18600,-81.9,NA,NA,NA,315,19,408.9,NA,408.9
"97072 WAML Palu Observations at 12Z 23 Feb 2015",66,18928,-82.7,NA,NA,NA,330,14,414.1,NA,414.1
"97072 WAML Palu Observations at 12Z 23 Feb 2015",65,19012,-82.9,NA,NA,NA,341,11,415.4,NA,415.4
"97072 WAML Palu Observations at 12Z 23 Feb 2015",63,19188,-79.5,NA,NA,NA,5,6,426.6,NA,426.6
"97072 WAML Palu Observations at 12Z 23 Feb 2015",62.3,19251,-78.3,NA,NA,NA,27,7,430.7,NA,430.7
"97072 WAML Palu Observations at 12Z 23 Feb 2015",60,19466,-77.9,NA,NA,NA,100,10,436.1,NA,436.1
"97072 WAML Palu Observations at 12Z 23 Feb 2015",52,20283,-76.5,NA,NA,NA,84,22,457.7,NA,457.7
"97072 WAML Palu Observations at 12Z 23 Feb 2015",50,20510,-73.3,NA,NA,NA,80,25,470.4,NA,470.4
"97072 WAML Palu Observations at 12Z 23 Feb 2015",48,20754,-70.1,NA,NA,NA,75,31,483.5,NA,483.5
"97072 WAML Palu Observations at 12Z 23 Feb 2015",44.6,21194,-64.3,NA,NA,NA,81,39,507.9,NA,507.9
"97072 WAML Palu Observations at 12Z 23 Feb 2015",38,22177,-62.7,NA,NA,NA,95,58,535.6,NA,535.6
"97072 WAML Palu Observations at 12Z 23 Feb 2015",36.4,22442,-62.3,NA,NA,NA,NA,NA,543.4,NA,543.4
"97072 WAML Palu Observations at 00Z 24 Feb 2015",1004,6,23,21.5,91,16.37,170,2,295.8,343.1,298.7
"97072 WAML Palu Observations at 00Z 24 Feb 2015",1000,118,23,19.8,82,14.76,170,2,296.1,338.8,298.8
"97072 WAML Palu Observations at 00Z 24 Feb 2015",980,295,22.8,19.2,80,14.49,160,6,297.6,339.8,300.2
"97072 WAML Palu Observations at 00Z 24 Feb 2015",936,698,22.2,17.8,76,13.89,168,9,301,342,303.5
"97072 WAML Palu Observations at 00Z 24 Feb 2015",925,801,21.8,17.4,76,13.7,170,10,301.6,342.2,304.1
"97072 WAML Palu Observations at 00Z 24 Feb 2015",914,905,21.4,16.9,76,13.43,175,10,302.2,342.1,304.6
"97072 WAML Palu Observations at 00Z 24 Feb 2015",884,1193,20.1,15.5,75,12.7,165,6,303.8,341.8,306.1
"97072 WAML Palu Observations at 00Z 24 Feb 2015",850,1533,18.6,13.9,74,11.88,0,0,305.6,341.5,307.8
"97072 WAML Palu Observations at 00Z 24 Feb 2015",824,1797,16.9,11.9,72,10.72,335,4,306.6,339.2,308.6
"97072 WAML Palu Observations at 00Z 24 Feb 2015",796,2091,15.1,9.6,70,9.54,315,6,307.7,336.9,309.4
"97072 WAML Palu Observations at 00Z 24 Feb 2015",762,2462,12.8,6.8,67,8.2,309,4,309,334.4,310.6
"97072 WAML Palu Observations at 00Z 24 Feb 2015",741,2695,11.3,4.7,64,7.27,305,2,309.9,332.6,311.3
"97072 WAML Palu Observations at 00Z 24 Feb 2015",715,2993,9.5,2,59,6.22,330,4,311.1,330.7,312.2
"97072 WAML Palu Observations at 00Z 24 Feb 2015",700,3170,8.4,0.4,57,5.66,5,6,311.8,329.7,312.8
"97072 WAML Palu Observations at 00Z 24 Feb 2015",689,3300,7.5,-0.2,58,5.49,30,6,312.2,329.6,313.2
"97072 WAML Palu Observations at 00Z 24 Feb 2015",659,3667,5,-2,61,5.04,33,7,313.4,329.5,314.3
"97072 WAML Palu Observations at 00Z 24 Feb 2015",641,3892,3.4,-0.7,75,5.69,35,8,314,332.2,315.1
"97072 WAML Palu Observations at 00Z 24 Feb 2015",620,4163,1.4,0.8,96,6.58,61,13,314.7,335.7,316
"97072 WAML Palu Observations at 00Z 24 Feb 2015",617,4202,1.3,0.6,95,6.51,65,14,315.1,335.8,316.3
"97072 WAML Palu Observations at 00Z 24 Feb 2015",580,4700,0,-2.2,85,5.65,69,12,319.1,337.6,320.2
"97072 WAML Palu Observations at 00Z 24 Feb 2015",573,4797,-0.4,-3.1,82,5.36,70,12,319.7,337.3,320.8
"97072 WAML Palu Observations at 00Z 24 Feb 2015",504,5817,-5.1,-12.1,58,3.02,169,8,326,336.4,326.6
"97072 WAML Palu Observations at 00Z 24 Feb 2015",500,5880,-5.5,-12.5,58,2.94,175,8,326.3,336.5,326.9
"97072 WAML Palu Observations at 00Z 24 Feb 2015",493,5989,-6.2,-12.6,61,2.96,185,12,326.7,337,327.3
"97072 WAML Palu Observations at 00Z 24 Feb 2015",474,6294,-8.3,-12.8,70,3.02,195,14,327.8,338.3,328.4
"97072 WAML Palu Observations at 00Z 24 Feb 2015",456,6594,-10.3,-13.1,80,3.07,185,16,329,339.7,329.6
"97072 WAML Palu Observations at 00Z 24 Feb 2015",437,6920,-11.5,-17.5,61,2.23,174,19,331.5,339.4,331.9
"97072 WAML Palu Observations at 00Z 24 Feb 2015",412,7367,-15.3,-18,80,2.26,159,22,332.2,340.3,332.6
"97072 WAML Palu Observations at 00Z 24 Feb 2015",405,7496,-14.9,-18.7,73,2.17,155,23,334.3,342.1,334.7
"97072 WAML Palu Observations at 00Z 24 Feb 2015",404,7515,-14.9,-18.8,72,2.16,155,23,334.6,342.4,335
"97072 WAML Palu Observations at 00Z 24 Feb 2015",400,7590,-15.5,-19.4,72,2.07,155,25,334.8,342.3,335.2
"97072 WAML Palu Observations at 00Z 24 Feb 2015",317,9306,-29.1,-32.6,72,0.78,138,32,338.9,341.9,339
"97072 WAML Palu Observations at 00Z 24 Feb 2015",307,9536,-30.5,-36.5,56,0.55,136,33,340,342.2,340.1
"97072 WAML Palu Observations at 00Z 24 Feb 2015",304,9606,-30.7,-35.5,63,0.61,135,33,340.7,343.1,340.8
"97072 WAML Palu Observations at 00Z 24 Feb 2015",300,9700,-31.1,-38.1,50,0.48,135,33,341.4,343.4,341.5
"97072 WAML Palu Observations at 00Z 24 Feb 2015",268,10483,-38.2,-45.2,48,0.25,135,29,342.3,343.3,342.3
"97072 WAML Palu Observations at 00Z 24 Feb 2015",260,10694,-40.1,-47.1,47,0.21,131,30,342.4,343.4,342.5
"97072 WAML Palu Observations at 00Z 24 Feb 2015",250,10960,-42.1,NA,NA,NA,125,31,343.3,NA,343.3
"97072 WAML Palu Observations at 00Z 24 Feb 2015",200,12430,-54.9,NA,NA,NA,120,41,345.7,NA,345.7
"97072 WAML Palu Observations at 00Z 24 Feb 2015",150,14200,-70.3,NA,NA,NA,115,45,348.8,NA,348.8
"97072 WAML Palu Observations at 00Z 24 Feb 2015",138,14690,-74.9,NA,NA,NA,110,52,349.1,NA,349.1
"97072 WAML Palu Observations at 00Z 24 Feb 2015",124,15307,-77.5,NA,NA,NA,105,74,355.2,NA,355.2
"97072 WAML Palu Observations at 00Z 24 Feb 2015",122,15400,-77.9,NA,NA,NA,105,74,356.1,NA,356.1
"97072 WAML Palu Observations at 00Z 24 Feb 2015",119,15544,-75.3,NA,NA,NA,102,65,363.5,NA,363.5
"97072 WAML Palu Observations at 00Z 24 Feb 2015",107,16160,-75.3,NA,NA,NA,91,25,374.7,NA,374.7
"97072 WAML Palu Observations at 00Z 24 Feb 2015",106,16214,-75.6,NA,NA,NA,90,21,375.1,NA,375.1
"97072 WAML Palu Observations at 00Z 24 Feb 2015",101,16493,-77.2,NA,NA,NA,60,6,377.3,NA,377.3
"97072 WAML Palu Observations at 00Z 24 Feb 2015",100,16550,-77.5,NA,NA,NA,35,8,377.7,NA,377.7
"97072 WAML Palu Observations at 00Z 24 Feb 2015",96,16781,-78.5,NA,NA,NA,290,12,380.2,NA,380.2
"97072 WAML Palu Observations at 00Z 24 Feb 2015",86,17402,-81.3,NA,NA,NA,275,23,386.8,NA,386.8
"97072 WAML Palu Observations at 00Z 24 Feb 2015",83.9,17542,-81.9,NA,NA,NA,270,21,388.2,NA,388.2
"97072 WAML Palu Observations at 00Z 24 Feb 2015",73.3,18293,-83.3,NA,NA,NA,274,14,400.6,NA,400.6
"97072 WAML Palu Observations at 00Z 24 Feb 2015",70,18550,-80.9,NA,NA,NA,275,12,411,NA,411
"97072 WAML Palu Observations at 00Z 24 Feb 2015",69,18633,-80.4,NA,NA,NA,275,12,413.8,NA,413.8
"97072 WAML Palu Observations at 00Z 24 Feb 2015",66,18891,-78.7,NA,NA,NA,185,8,422.7,NA,422.7
"97072 WAML Palu Observations at 00Z 24 Feb 2015",63,19161,-77,NA,NA,NA,125,21,432.1,NA,432.1
"97072 WAML Palu Observations at 00Z 24 Feb 2015",56,19843,-72.7,NA,NA,NA,100,19,456.8,NA,456.8
"97072 WAML Palu Observations at 00Z 24 Feb 2015",54.8,19969,-71.9,NA,NA,NA,103,24,461.4,NA,461.4
"97072 WAML Palu Observations at 00Z 24 Feb 2015",54,20056,-72.2,NA,NA,NA,105,27,462.7,NA,462.7
"97072 WAML Palu Observations at 00Z 24 Feb 2015",50,20510,-73.7,NA,NA,NA,95,33,469.4,NA,469.4
"97072 WAML Palu Observations at 00Z 24 Feb 2015",48,20750,-72.6,NA,NA,NA,100,37,477.6,NA,477.6
"97072 WAML Palu Observations at 00Z 24 Feb 2015",46.8,20899,-71.9,NA,NA,NA,98,39,482.7,NA,482.7
"97072 WAML Palu Observations at 00Z 24 Feb 2015",40,21858,-66.7,NA,NA,NA,85,49,518,NA,518
"97072 WAML Palu Observations at 00Z 24 Feb 2015",30.6,23495,-57.7,NA,NA,NA,94,49,583.4,NA,583.4
"97072 WAML Palu Observations at 00Z 24 Feb 2015",30,23620,-57.5,NA,NA,NA,95,49,587.3,NA,587.3
"97072 WAML Palu Observations at 00Z 24 Feb 2015",26,24534,-55.2,NA,NA,NA,95,49,618.2,NA,618.2
"97072 WAML Palu Observations at 00Z 24 Feb 2015",20,26210,-51.1,NA,NA,NA,80,52,679,NA,679
"97072 WAML Palu Observations at 00Z 24 Feb 2015",19.9,26243,-50.9,NA,NA,NA,80,50,680.6,NA,680.6
"97072 WAML Palu Observations at 00Z 24 Feb 2015",19,26546,-50.3,NA,NA,NA,85,27,691.6,NA,691.6
"97072 WAML Palu Observations at 00Z 24 Feb 2015",16.2,27589,-48.1,NA,NA,NA,43,9,730.9,NA,730.9
"97072 WAML Palu Observations at 00Z 24 Feb 2015",16,NA,NA,NA,NA,NA,40,8,NA,NA,NA
"97072 WAML Palu Observations at 12Z 24 Feb 2015",1002,6,27.8,24,80,19.17,340,6,300.8,357.4,304.2
"97072 WAML Palu Observations at 12Z 24 Feb 2015",1000,100,27.6,22.8,75,17.83,340,6,300.8,353.4,303.9
"97072 WAML Palu Observations at 12Z 24 Feb 2015",949,562,23.4,18.9,76,14.7,343,6,301,344.4,303.7
"97072 WAML Palu Observations at 12Z 24 Feb 2015",925,785,21.6,18.2,81,14.43,345,6,301.4,344.1,304
"97072 WAML Palu Observations at 12Z 24 Feb 2015",850,1515,17.4,15.4,88,13.11,150,6,304.4,343.7,306.8
"97072 WAML Palu Observations at 12Z 24 Feb 2015",849.1,1524,17.3,15.4,88,13.1,150,6,304.4,343.6,306.8
"97072 WAML Palu Observations at 12Z 24 Feb 2015",816,1864,15,14,94,12.47,180,5,305.4,342.9,307.7
"97072 WAML Palu Observations at 12Z 24 Feb 2015",790.3,2134,14,12.2,89,11.4,205,4,307.1,341.8,309.2
"97072 WAML Palu Observations at 12Z 24 Feb 2015",735.3,2743,11.8,8,78,9.25,165,4,311.1,339.9,312.9
"97072 WAML Palu Observations at 12Z 24 Feb 2015",721,2909,11.2,6.9,75,8.73,146,3,312.2,339.5,313.9
"97072 WAML Palu Observations at 12Z 24 Feb 2015",709.1,3048,10.2,6.6,78,8.67,130,2,312.6,339.7,314.2
"97072 WAML Palu Observations at 12Z 24 Feb 2015",700,3156,9.4,6.3,81,8.63,190,2,312.9,339.9,314.5
"97072 WAML Palu Observations at 12Z 24 Feb 2015",683.4,3353,8.3,5.5,82,8.33,250,2,313.8,340,315.4
"97072 WAML Palu Observations at 12Z 24 Feb 2015",658.4,3658,6.6,4.1,84,7.88,210,8,315.3,340.3,316.8
"97072 WAML Palu Observations at 12Z 24 Feb 2015",611.2,4267,3.2,1.5,88,7.04,205,14,318.1,340.8,319.5
"97072 WAML Palu Observations at 12Z 24 Feb 2015",569,4852,0,-1,93,6.29,191,6,320.9,341.5,322.1
"97072 WAML Palu Observations at 12Z 24 Feb 2015",567.2,4877,-0.1,-1.1,93,6.24,190,6,321,341.4,322.2
"97072 WAML Palu Observations at 12Z 24 Feb 2015",545.9,5182,-1.9,-3,92,5.64,210,4,322.5,341.1,323.6
"97072 WAML Palu Observations at 12Z 24 Feb 2015",525.4,5486,-3.6,-4.9,91,5.09,120,4,323.9,340.9,324.9
"97072 WAML Palu Observations at 12Z 24 Feb 2015",505.6,5791,-5.4,-6.8,90,4.59,90,6,325.4,340.8,326.3
"97072 WAML Palu Observations at 12Z 24 Feb 2015",500,5880,-5.9,-7.3,90,4.45,95,8,325.8,340.8,326.7
"97072 WAML Palu Observations at 12Z 24 Feb 2015",467.1,6401,-8.9,-10.2,90,3.78,115,19,328.4,341.4,329.1
"97072 WAML Palu Observations at 12Z 24 Feb 2015",431.4,7010,-12.5,-13.6,91,3.11,160,16,331.4,342.3,332
"97072 WAML Palu Observations at 12Z 24 Feb 2015",400,7590,-15.9,-16.9,92,2.56,155,21,334.2,343.4,334.8
"97072 WAML Palu Observations at 12Z 24 Feb 2015",384,7896,-18.1,-19.2,91,2.19,149,22,335.3,343.2,335.7
"97072 WAML Palu Observations at 12Z 24 Feb 2015",337.7,8839,-25.5,-30.9,61,0.87,130,25,337.6,341,337.8
"97072 WAML Palu Observations at 12Z 24 Feb 2015",331,8986,-26.7,-32.7,57,0.74,129,25,338,340.9,338.2
"97072 WAML Palu Observations at 12Z 24 Feb 2015",315,9343,-28.3,-32.8,65,0.77,127,26,340.6,343.6,340.8
"97072 WAML Palu Observations at 12Z 24 Feb 2015",300,9690,-31.3,-35,70,0.65,125,27,341.1,343.7,341.3
"97072 WAML Palu Observations at 12Z 24 Feb 2015",297.3,9754,-31.8,-35.5,70,0.63,125,29,341.3,343.8,341.4
"97072 WAML Palu Observations at 12Z 24 Feb 2015",257,10771,-40.1,-44,66,0.3,112,32,343.6,344.9,343.6
"97072 WAML Palu Observations at 12Z 24 Feb 2015",250,10960,-41.5,NA,NA,NA,110,33,344.2,NA,344.2
"97072 WAML Palu Observations at 12Z 24 Feb 2015",200,12430,-54.3,NA,NA,NA,100,47,346.6,NA,346.6
"97072 WAML Palu Observations at 12Z 24 Feb 2015",197.8,12497,-54.9,NA,NA,NA,100,45,346.8,NA,346.8
"97072 WAML Palu Observations at 12Z 24 Feb 2015",150,14210,-69.5,NA,NA,NA,105,64,350.2,NA,350.2
"97072 WAML Palu Observations at 12Z 24 Feb 2015",134,14876,-73.7,NA,NA,NA,105,81,354.2,NA,354.2
"97072 WAML Palu Observations at 12Z 24 Feb 2015",131,15009,-73,NA,NA,NA,105,84,357.7,NA,357.7
"97072 WAML Palu Observations at 12Z 24 Feb 2015",126,15240,-71.8,NA,NA,NA,105,84,363.9,NA,363.9
"97072 WAML Palu Observations at 12Z 24 Feb 2015",119,15576,-70.1,NA,NA,NA,102,65,373,NA,373
"97072 WAML Palu Observations at 12Z 24 Feb 2015",102.3,16459,-77.1,NA,NA,NA,95,16,376.2,NA,376.2
"97072 WAML Palu Observations at 12Z 24 Feb 2015",100,16590,-78.1,NA,NA,NA,30,8,376.6,NA,376.6
"97072 WAML Palu Observations at 12Z 24 Feb 2015",96.9,16764,-79.1,NA,NA,NA,70,8,378,NA,378
"97072 WAML Palu Observations at 12Z 24 Feb 2015",96,16818,-79.4,NA,NA,NA,285,8,378.5,NA,378.5
"97072 WAML Palu Observations at 12Z 24 Feb 2015",82,17700,-84.4,NA,NA,NA,255,23,385.6,NA,385.6
"97072 WAML Palu Observations at 12Z 24 Feb 2015",78.3,17959,-85.9,NA,NA,NA,248,18,387.7,NA,387.7
"97072 WAML Palu Observations at 12Z 24 Feb 2015",74,18273,-81.5,NA,NA,NA,240,12,403.3,NA,403.3
"97072 WAML Palu Observations at 12Z 24 Feb 2015",72.7,18372,-80.1,NA,NA,NA,NA,NA,408.3,NA,408.3
"97072 WAML Palu Observations at 00Z 25 Feb 2015",1004,6,24.6,23.2,92,18.21,0,0,297.4,350.3,300.6
"97072 WAML Palu Observations at 00Z 25 Feb 2015",1000,116,24.6,21.1,81,16.03,0,0,297.8,344.4,300.6
"97072 WAML Palu Observations at 00Z 25 Feb 2015",979,302,23.5,20.4,83,15.72,260,2,298.5,344.4,301.3
"97072 WAML Palu Observations at 00Z 25 Feb 2015",946,602,21.8,19.4,86,15.22,15,2,299.6,344.3,302.4
"97072 WAML Palu Observations at 00Z 25 Feb 2015",925,798,20.6,18.7,89,14.9,120,2,300.4,344.2,303.1
"97072 WAML Palu Observations at 00Z 25 Feb 2015",914,901,20,18.2,89,14.58,175,2,300.8,343.8,303.4
"97072 WAML Palu Observations at 00Z 25 Feb 2015",883,1198,18.4,16.7,90,13.7,190,2,302.1,342.8,304.6
"97072 WAML Palu Observations at 00Z 25 Feb 2015",853,1496,16.8,15.2,90,12.86,255,4,303.4,341.8,305.7
"97072 WAML Palu Observations at 00Z 25 Feb 2015",850,1526,16.6,15,90,12.77,250,4,303.5,341.7,305.9
"97072 WAML Palu Observations at 00Z 25 Feb 2015",823,1800,15.4,13.3,87,11.77,190,4,305.1,340.5,307.2
"97072 WAML Palu Observations at 00Z 25 Feb 2015",795,2093,14.1,11.4,84,10.77,190,4,306.7,339.4,308.7
"97072 WAML Palu Observations at 00Z 25 Feb 2015",760,2475,12.4,9,80,9.57,203,7,308.8,338.3,310.6
"97072 WAML Palu Observations at 00Z 25 Feb 2015",740,2697,10.7,8.1,84,9.21,210,8,309.3,337.7,311
"97072 WAML Palu Observations at 00Z 25 Feb 2015",700,3160,7,6.1,94,8.51,180,6,310.2,336.6,311.8
"97072 WAML Palu Observations at 00Z 25 Feb 2015",677,3434,5.2,4.8,97,8.03,171,7,311.2,336.2,312.7
"97072 WAML Palu Observations at 00Z 25 Feb 2015",656,3693,6,2.8,80,7.19,162,9,314.9,337.7,316.2
"97072 WAML Palu Observations at 00Z 25 Feb 2015",640,3893,4.9,1.7,80,6.79,155,10,315.8,337.5,317.1
"97072 WAML Palu Observations at 00Z 25 Feb 2015",617,4190,3.2,0,80,6.23,150,8,317.2,337.3,318.4
"97072 WAML Palu Observations at 00Z 25 Feb 2015",576,4748,0,-3.2,79,5.27,191,4,319.8,337.1,320.8
"97072 WAML Palu Observations at 00Z 25 Feb 2015",572,4803,-0.3,-3.4,80,5.25,195,4,320.1,337.3,321.1
"97072 WAML Palu Observations at 00Z 25 Feb 2015",525,5486,-3.9,-5.4,89,4.9,201,12,323.7,340.1,324.6
"97072 WAML Palu Observations at 00Z 25 Feb 2015",520,5561,-3.7,-8.7,68,3.83,202,13,324.8,337.8,325.6
"97072 WAML Palu Observations at 00Z 25 Feb 2015",500,5870,-6.1,-12.1,63,3.04,205,17,325.5,336,326.1
"97072 WAML Palu Observations at 00Z 25 Feb 2015",474,6286,-8.5,-12.3,74,3.16,200,17,327.6,338.5,328.2
"97072 WAML Palu Observations at 00Z 25 Feb 2015",473,6303,-8.6,-12.4,74,3.14,200,17,327.6,338.5,328.2
"97072 WAML Palu Observations at 00Z 25 Feb 2015",400,7580,-18.1,-19.2,91,2.11,150,17,331.4,338.9,331.8
"97072 WAML Palu Observations at 00Z 25 Feb 2015",388,7805,-19.4,-20.8,89,1.89,140,16,332.6,339.5,333
"97072 WAML Palu Observations at 00Z 25 Feb 2015",373,8097,-21.1,-22.8,86,1.65,145,12,334.1,340.2,334.5
"97072 WAML Palu Observations at 00Z 25 Feb 2015",358,8401,-22.8,-24.9,82,1.42,120,2,335.8,341.1,336.1
"97072 WAML Palu Observations at 00Z 25 Feb 2015",357,8421,-22.9,-25.1,82,1.4,112,2,335.9,341.1,336.2
"97072 WAML Palu Observations at 00Z 25 Feb 2015",344,8688,-25,-27.4,80,1.18,0,2,336.6,341,336.8
"97072 WAML Palu Observations at 00Z 25 Feb 2015",330,8986,-27.4,-30.1,78,0.96,50,12,337.3,341,337.5
"97072 WAML Palu Observations at 00Z 25 Feb 2015",303,9599,-32.3,-35.5,74,0.62,100,25,338.7,341.2,338.9
"97072 WAML Palu Observations at 00Z 25 Feb 2015",300,9670,-32.9,-36.1,73,0.59,100,25,338.9,341.2,339
"97072 WAML Palu Observations at 00Z 25 Feb 2015",260,10663,-40.1,-43.2,72,0.32,92,39,342.4,343.8,342.5
"97072 WAML Palu Observations at 00Z 25 Feb 2015",250,10930,-42.3,NA,NA,NA,90,43,343,NA,343
"97072 WAML Palu Observations at 00Z 25 Feb 2015",244,11090,-43.6,NA,NA,NA,90,41,343.4,NA,343.4
"97072 WAML Palu Observations at 00Z 25 Feb 2015",203,12302,-53.7,NA,NA,NA,80,45,346.1,NA,346.1
"97072 WAML Palu Observations at 00Z 25 Feb 2015",200,12400,-54.5,NA,NA,NA,85,45,346.3,NA,346.3
"97072 WAML Palu Observations at 00Z 25 Feb 2015",152,14089,-68.6,NA,NA,NA,95,72,350.4,NA,350.4
"97072 WAML Palu Observations at 00Z 25 Feb 2015",150,14170,-69.3,NA,NA,NA,95,74,350.5,NA,350.5
"97072 WAML Palu Observations at 00Z 25 Feb 2015",140,14580,-71.9,NA,NA,NA,103,84,352.9,NA,352.9
"97072 WAML Palu Observations at 00Z 25 Feb 2015",137,14707,-72.1,NA,NA,NA,105,87,354.8,NA,354.8
"97072 WAML Palu Observations at 00Z 25 Feb 2015",124,15292,-73,NA,NA,NA,95,56,363.4,NA,363.4
"97072 WAML Palu Observations at 00Z 25 Feb 2015",118,15584,-73.5,NA,NA,NA,85,31,367.7,NA,367.7
"97072 WAML Palu Observations at 00Z 25 Feb 2015",115,15735,-73.7,NA,NA,NA,70,24,370,NA,370
"97072 WAML Palu Observations at 00Z 25 Feb 2015",112,15887,-74.8,NA,NA,NA,55,17,370.8,NA,370.8
"97072 WAML Palu Observations at 00Z 25 Feb 2015",101,16483,-79.1,NA,NA,NA,310,16,373.6,NA,373.6
"97072 WAML Palu Observations at 00Z 25 Feb 2015",100,16540,-79.5,NA,NA,NA,305,17,373.9,NA,373.9
"97072 WAML Palu Observations at 00Z 25 Feb 2015",90,17127,-83.6,NA,NA,NA,270,29,377.2,NA,377.2
"97072 WAML Palu Observations at 00Z 25 Feb 2015",85.2,17432,-85.7,NA,NA,NA,275,31,378.9,NA,378.9
"97072 WAML Palu Observations at 00Z 25 Feb 2015",75.6,18097,-79.9,NA,NA,NA,267,10,404.1,NA,404.1
"97072 WAML Palu Observations at 00Z 25 Feb 2015",73,18294,-80.6,NA,NA,NA,265,4,406.7,NA,406.7
"97072 WAML Palu Observations at 00Z 25 Feb 2015",70,18530,-81.5,NA,NA,NA,210,12,409.7,NA,409.7
"97072 WAML Palu Observations at 00Z 25 Feb 2015",69,18611,-81.3,NA,NA,NA,190,14,411.9,NA,411.9
"97072 WAML Palu Observations at 00Z 25 Feb 2015",65.6,18895,-80.5,NA,NA,NA,155,16,419.6,NA,419.6
"97072 WAML Palu Observations at 00Z 25 Feb 2015",59,19504,-74,NA,NA,NA,80,21,447.1,NA,447.1
"97072 WAML Palu Observations at 00Z 25 Feb 2015",58.9,19514,-73.9,NA,NA,NA,80,21,447.5,NA,447.5
"97072 WAML Palu Observations at 00Z 25 Feb 2015",50,20480,-69.7,NA,NA,NA,80,37,478.8,NA,478.8
"97072 WAML Palu Observations at 00Z 25 Feb 2015",49.3,20564,-68.9,NA,NA,NA,79,37,482.6,NA,482.6
"97072 WAML Palu Observations at 00Z 25 Feb 2015",46.6,20904,-65.1,NA,NA,NA,76,39,499.6,NA,499.6
"97072 WAML Palu Observations at 00Z 25 Feb 2015",46,20982,-65.1,NA,NA,NA,75,39,501.5,NA,501.5
"97072 WAML Palu Observations at 00Z 25 Feb 2015",44,21253,-65.1,NA,NA,NA,100,43,507.9,NA,507.9
"97072 WAML Palu Observations at 00Z 25 Feb 2015",40.9,21697,-65.1,NA,NA,NA,96,46,518.6,NA,518.6
"97072 WAML Palu Observations at 00Z 25 Feb 2015",37.7,22198,-60.9,NA,NA,NA,91,50,541.5,NA,541.5
"97072 WAML Palu Observations at 00Z 25 Feb 2015",34,22841,-60.4,NA,NA,NA,85,54,559.2,NA,559.2
"97072 WAML Palu Observations at 00Z 25 Feb 2015",30,23620,-59.7,NA,NA,NA,100,56,581.3,NA,581.3
"97072 WAML Palu Observations at 00Z 25 Feb 2015",26,24527,-57.4,NA,NA,NA,100,58,612.1,NA,612.1
"97072 WAML Palu Observations at 00Z 25 Feb 2015",21.2,25822,-54.1,NA,NA,NA,96,55,658.8,NA,658.8
"97072 WAML Palu Observations at 00Z 25 Feb 2015",20,26200,-49.5,NA,NA,NA,95,54,683.9,NA,683.9
"97072 WAML Palu Observations at 00Z 25 Feb 2015",19.4,26401,-46.9,NA,NA,NA,98,45,697.9,NA,697.9
"97072 WAML Palu Observations at 00Z 25 Feb 2015",18,26899,-46.5,NA,NA,NA,105,23,714.4,NA,714.4
"97072 WAML Palu Observations at 00Z 25 Feb 2015",15,28112,-45.4,NA,NA,NA,15,14,756.1,NA,756.1
"97072 WAML Palu Observations at 00Z 25 Feb 2015",14,28571,-45,NA,NA,NA,320,19,772.5,NA,772.5
"97072 WAML Palu Observations at 00Z 25 Feb 2015",13.8,28666,-44.9,NA,NA,NA,NA,NA,776,NA,776
"97072 WAML Palu Observations at 00Z 25 Feb 2015",12,29603,-43.5,NA,NA,NA,NA,NA,812.6,NA,812.6
"97072 WAML Palu Observations at 12Z 25 Feb 2015",1002,6,27.6,22.6,74,17.57,290,4,300.6,352.4,303.7
"97072 WAML Palu Observations at 12Z 25 Feb 2015",1000,103,27.4,21.4,70,16.33,295,4,300.6,348.7,303.5
"97072 WAML Palu Observations at 12Z 25 Feb 2015",925,788,22,17.2,74,13.53,15,6,301.8,341.9,304.2
"97072 WAML Palu Observations at 12Z 25 Feb 2015",880.1,1219,19.5,15.3,76,12.56,80,4,303.6,341.1,305.9
"97072 WAML Palu Observations at 12Z 25 Feb 2015",867,1349,18.8,14.7,77,12.27,123,4,304.1,340.9,306.3
"97072 WAML Palu Observations at 12Z 25 Feb 2015",850,1520,18.6,15.3,81,13.03,180,4,305.6,344.9,308
"97072 WAML Palu Observations at 12Z 25 Feb 2015",849.6,1524,18.6,15.3,81,13.01,180,4,305.6,344.9,308
"97072 WAML Palu Observations at 12Z 25 Feb 2015",819.6,1829,16.9,13.6,81,12.05,205,4,307,343.6,309.2
"97072 WAML Palu Observations at 12Z 25 Feb 2015",790.6,2134,15.2,11.8,80,11.14,165,4,308.4,342.5,310.5
